car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Volkswagen,Volkswagen Polo 1.5 TDI Highline,2014,104290,First Owner,Hatchback,5,Manual,Diesel,1498,20,88,Third Party insurance,Hyderabad,5.2
Hyundai,Hyundai Grand i10 Nios AMT Magna,2020,30000,First Owner,Hatchback,5,Automatic,Petrol,1197,20,81,Third Party insurance,Hyderabad,6.6
Hyundai,Hyundai Creta SX BSVI,2020,40000,Second Owner,SUV,5,Manual,Petrol,1497,9,113,Comprehensive,Bangalore,14.9
Kia,Kia Seltos HTK Plus D,2020,11840,Second Owner,SUV,5,Manual,Diesel,1493,20,113,Third Party insurance,Bangalore,13.88
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2015,70000,First Owner,Hatchback,5,Manual,Diesel,1396,22,88,Comprehensive,Delhi,4.25
Audi,Audi A6 2.0 TDI Special Edition,2013,84000,First Owner,Sedan,5,Automatic,Diesel,1968,17,174,Third Party,Delhi,9.9
Hyundai,Hyundai Grand i10 Sportz,2014,70000,Third Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party insurance,Agra,3
Hyundai,Hyundai i20 1.4 Asta,2017,80000,First Owner,Hatchback,5,Manual,Diesel,1396,22,88,Third Party insurance,Agra,6.5
Tata,Tata Tiago XZ Plus CNG BSVI,2022,4301,First Owner,Hatchback,5,Manual,CNG,1199,26,72,Third Party insurance,Lucknow,8.06
Volkswagen,Volkswagen Polo Diesel Highline 1.2L,2010,100000,Second Owner,Hatchback,5,Manual,Diesel,1199,22,73,Third Party insurance,Chandigarh,1.8
Hyundai,Hyundai Grand i10 1.2 CRDi Magna,2017,73769,First Owner,Hatchback,5,Manual,Diesel,1186,24,73,Third Party,Kolkata,3.69
Maruti,Maruti Baleno DualJet Delta,2020,50000,First Owner,Hatchback,5,Manual,Petrol,1197,23,88,Third Party insurance,Kolkata,6
Jeep,Jeep Compass 1.4 Limited Plus BSIV,2018,47000,First Owner,SUV,5,Automatic,Petrol,1368,16,160,Third Party insurance,Kolkata,10.5
Volvo,Volvo V40 D3 R Design,2017,15373,First Owner,Volvo,5,Automatic,Diesel,1969,16,150,Comprehensive,Kolkata,18
Maruti,Maruti Baleno 1.2 Delta,2017,90000,Second Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Ahmedabad,5.3
Hyundai,Hyundai EON Era Plus,2013,30058,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Comprehensive,Ahmedabad,2.42
Maruti,Maruti Eeco 5 Seater AC BSIV,2017,41771,First Owner,Minivans,5,Manual,Petrol,1196,15,73,Comprehensive,Ahmedabad,4.7
Maruti,Maruti Celerio VXI CNG,2020,49018,First Owner,Hatchback,5,Manual,CNG,998,35,55,Third Party,Ahmedabad,5.75
Maruti,Maruti Ignis 1.2 Delta BSIV,2017,32408,Second Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party,Ahmedabad,4.7
Maruti,Maruti Baleno 1.2 Zeta,2018,63256,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Zero Dep,Ahmedabad,5.6
Maruti,Maruti SX4 Vxi BSIII,2009,110000,Second Owner,Sedan,5,Manual,Petrol,1586,15,85,Third Party insurance,Ahmedabad,1.3
Maruti,Maruti Swift 1.2 VDI BSII W ABS,2014,86000,First Owner,Hatchback,5,Manual,Diesel,1248,17,84,Comprehensive,Ahmedabad,3.9
Kia,Kia Seltos HTX G,2020,75000,First Owner,SUV,5,Manual,Petrol,1497,16,113,Comprehensive,Ahmedabad,11.9
Hyundai,Hyundai Venue SX Turbo,2021,52000,First Owner,SUV,5,Manual,Petrol,998,18,118,Comprehensive,Ahmedabad,10.1
Volkswagen,Volkswagen Vento Diesel Comfortline,2012,90000,Third Owner,Sedan,5,Manual,Diesel,1598,20,103,Third Party insurance,Ahmedabad,3
Nissan,Nissan Kicks 1.3 Turbo XV Pre Option DT,2020,50000,Second Owner,SUV,5,Manual,Petrol,1330,14,153,Third Party insurance,Chennai,11
Tata,Tata Zest Revotron 1.2T XE,2016,70418,First Owner,Sedan,5,Manual,Petrol,1193,17,88,Comprehensive,Chennai,4
Honda,Honda City SV MT,2015,108818,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Chennai,5.3
Hyundai,Hyundai Verna VTVT 1.6 SX,2018,25000,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Comprehensive,Chennai,8.55
Maruti,Maruti Celerio VXI,2014,67558,First Owner,Hatchback,5,Manual,Petrol,998,23,67,Comprehensive,Chennai,3.7
Hyundai,Hyundai i20 Sportz 1.2,2016,10212,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Pune,5.54
Renault,Renault Triber RXL BSIV,2019,65442,First Owner,MUV,7,Manual,Petrol,999,20,72,Third Party,Pune,6.01
Kia,Kia Carens Luxury iMT BSVI,2022,25009,First Owner,MUV,7,Automatic,Petrol,1482,8,157,Comprehensive,Pune,16.58
Hyundai,Hyundai Xcent 1.2 Kappa SX Option,2015,40791,Second Owner,Sedan,5,Manual,Petrol,1197,19,82,Comprehensive,Pune,4.35
Hyundai,Hyundai i10 Asta 1.2,2008,126357,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Without Insuarance,Pune,2
Maruti,Maruti Alto K10 VXI,2016,33070,First Owner,Hatchback,5,Manual,Petrol,998,24,65,Comprehensive,Pune,3.32
Kia,Kia Seltos GTX Plus,2019,13427,First Owner,SUV,5,Manual,Petrol,1353,16,138,Comprehensive,Pune,14
Maruti,Maruti Wagon R LXI,2014,53000,First Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Pune,3.4
BMW,BMW X1 sDrive 20d xLine,2017,102267,First Owner,SUV,5,Automatic,Diesel,1995,20,188,Comprehensive,Pune,23.5
Hyundai,Hyundai i20 Asta 1.2,2016,72000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Pune,6.1
Ford,Ford Ecosport 1.5 Diesel Titanium BSIV,2018,90114,First Owner,SUV,5,Manual,Diesel,1498,23,98,Comprehensive,Hyderabad,7.72
Maruti,Maruti Alto LXi,2011,39109,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Third Party insurance,Hyderabad,1.86
Hyundai,Hyundai i20 Asta Option BSIV,2019,28438,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Hyderabad,7.59
Maruti,Maruti Celerio ZXI Optional MT BSIV,2018,110000,First Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party insurance,Hyderabad,3.8
Jeep,Jeep Compass Model S 4X4 Diesel AT BSVI,2022,24916,First Owner,SUV,5,Automatic,Diesel,1956,14,167,Comprehensive,Hyderabad,31.8
Mahindra,Mahindra Thar LX 4-Str Convert Top Diesel AT BSVI,2021,14000,First Owner,SUV,4,Automatic,Diesel,2184,20,130,Comprehensive,Hyderabad,16.95
Maruti,Maruti Celerio VXI AT,2016,68123,First Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Hyderabad,4
Skoda,Skoda Octavia 1.4 TSI MT Ambition,2017,40000,First Owner,Sedan,5,Manual,Petrol,1395,16,148,Third Party insurance,Gurgaon,9.5
Hyundai,Hyundai Grand i10 Magna,2016,70454,Second Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Gurgaon,3.8
Honda,Honda Brio E MT,2013,101259,First Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party,Gurgaon,2.48
Hyundai,Hyundai i20 1.2 Magna Executive,2018,48250,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Gurgaon,5.87
Honda,Honda Brio S MT,2015,62000,First Owner,Hatchback,5,Manual,Petrol,1198,19,86,Comprehensive,Gurgaon,3.1
Ford,Ford Ecosport 1.5 Diesel Titanium BSIV,2019,40000,Second Owner,SUV,5,Manual,Diesel,1498,23,98,Third Party insurance,Bangalore,8.2
Tata,Tata Manza Aura (ABS) Safire BS IV,2011,60000,Second Owner,Sedan,5,Manual,Petrol,1368,13,88,Third Party insurance,Bangalore,2.5
Maruti,Maruti Wagon R VXI BS IV,2010,110000,Second Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Bangalore,2.6
Maruti,Maruti Baleno 1.2 Alpha,2016,100894,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Bangalore,5.92
Hyundai,Hyundai EON Era Plus,2016,109923,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party,Bangalore,2.68
Maruti,Maruti Celerio VXI,2022,46679,First Owner,Hatchback,5,Manual,Petrol,998,25,65,Comprehensive,Bangalore,5.76
Maruti,Maruti Swift Dzire 1.2 Vxi BSIV,2010,100000,Second Owner,Sedan,5,Manual,Petrol,1197,17,85,Third Party insurance,Mumbai,2.55
Honda,Honda City VTEC,2006,90000,Fourth Owner,Sedan,5,Manual,Petrol,1497,16,114,Third Party insurance,Mumbai,1.2
Maruti,Maruti Baleno 1.2 Alpha,2016,30000,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Mumbai,5.5
Honda,Honda Amaze VX i-VTEC,2018,29000,First Owner,Sedan,5,Manual,Petrol,1198,17,86,Comprehensive,Mumbai,6.75
Audi,Audi Q7 3.0 TDI Quattro Technology,2013,58000,First Owner,SUV,7,Automatic,Diesel,2967,12,241,Comprehensive,Delhi,14.14
Maruti,Maruti Swift LXI Optional-O,2017,40000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,83,Third Party insurance,Delhi,3.9
Honda,Honda Amaze S Petrol BSIV,2019,22250,First Owner,Sedan,5,Manual,Petrol,1199,19,88,Third Party,Delhi,6.05
Maruti,Maruti Baleno 1.2 Alpha,2018,16781,Second Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party,Delhi,5.99
Maruti,Maruti Baleno 1.2 Delta,2017,28290,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party,Delhi,5.5
Hyundai,Hyundai Grand i10 Nios Sportz CNG,2022,30000,First Owner,Hatchback,5,Manual,CNG,1197,11,68,Third Party insurance,Delhi,8.33
Ford,Ford Aspire 1.2 Ti-VCT Titanium,2018,19001,First Owner,Sedan,5,Manual,Petrol,1196,18,86,Third Party,Delhi,5.24
Mercedes-Benz,Mercedes-Benz E-Class Exclusive E 220d BSVI,2020,45000,First Owner,Sedan,5,Automatic,Diesel,1950,16,191,Comprehensive,Delhi,54.9
Honda,Honda Amaze SX i-VTEC,2015,47000,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Delhi,4.75
Hyundai,Hyundai Grand i10 Sportz,2015,49000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Delhi,3.95
Kia,Kia Seltos HTX IVT,2021,19000,First Owner,SUV,5,Automatic,Petrol,1497,15,113,Comprehensive,Delhi,14
Maruti,Maruti Swift LXI,2016,168120,First Owner,Hatchback,5,Manual,Petrol,1197,18,85,Third Party insurance,Delhi,3.5
Mahindra,Mahindra Scorpio S6 Plus 7 Seater,2017,21120,First Owner,SUV,7,Manual,Diesel,2179,15,120,Comprehensive,Delhi,10.25
Hyundai,Hyundai Grand i10 CRDi Magna,2014,70000,First Owner,Hatchback,5,Manual,Diesel,1120,24,70,Third Party insurance,Delhi,3.6
Maruti,Maruti Ciaz 1.4 AT Alpha,2018,37000,Second Owner,Sedan,5,Automatic,Petrol,1373,19,91,Third Party insurance,Mumbai,6.95
Maruti,Maruti Ciaz AT ZXi,2015,66000,Second Owner,Sedan,5,Automatic,Petrol,1373,19,91,Third Party insurance,Mumbai,5.55
BMW,BMW 3 Series GT 320d Luxury Line,2015,54000,Second Owner,Sedan,5,Automatic,Diesel,1995,19,184,Comprehensive,Mumbai,22.75
Hyundai,Hyundai Xcent 1.2 VTVT S,2017,46729,First Owner,Sedan,5,Manual,Petrol,1197,20,81,Comprehensive,Mumbai,4.5
BMW,BMW X3 xDrive 30i Luxury Line,2021,20000,First Owner,SUV,5,Automatic,Petrol,1998,13,248,Comprehensive,Mumbai,57.75
Hyundai,Hyundai i20 Petrol Asta,2017,50000,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Bangalore,6.9
Hyundai,Hyundai Grand i10 Nios Sportz,2019,25400,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Bangalore,6.65
Kia,Kia Sonet HTX Plus Turbo iMT BSVI,2023,10000,First Owner,SUV,5,Manual,Petrol,998,18,118,Third Party insurance,Bangalore,13.8
Toyota,Toyota Corolla Altis G AT,2016,54000,Second Owner,Sedan,5,Automatic,Petrol,1798,14,138,Comprehensive,Delhi,10.75
Maruti,Maruti Swift LXI,2019,71000,Second Owner,Hatchback,5,Manual,Petrol,1197,18,85,Third Party,Delhi,4.85
Hyundai,Hyundai i20 Magna 1.2,2016,44000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,5.45
Maruti,Maruti SX4 S Cross DDiS 200 Alpha,2015,60743,Second Owner,SUV,5,Manual,Diesel,1248,23,88,Third Party insurance,Lucknow,5.03
Maruti,Maruti SX4 ZDI,2012,120000,First Owner,Sedan,5,Manual,Diesel,1248,21,88,Third Party insurance,Lucknow,3
Maruti,Maruti Swift Dzire LXI 1.2,2019,70000,Second Owner,Sedan,5,Manual,Petrol,1197,21,81,Third Party insurance,Lucknow,5
Maruti,Maruti Wagon R LXI Minor,2009,50000,First Owner,Hatchback,5,Manual,Petrol,1061,18,67,Third Party insurance,Lucknow,1.43
Tata,Tata Safari Storme VX,2015,72828,First Owner,SUV,7,Manual,Diesel,2179,14,148,Without Insuarance,Lucknow,6.2
Toyota,Toyota Fortuner 2.8 2WD AT BSIV,2018,60000,First Owner,SUV,7,Automatic,Diesel,2755,12,174,Third Party insurance,Chandigarh,32.5
Maruti,Maruti Vitara Brezza ZDi,2018,150000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Chandigarh,7.5
Tata,Tata Tiago XZ Plus,2019,68766,First Owner,Hatchback,5,Manual,Petrol,1199,23,83,Zero Dep,Jaipur,5.19
Tata,Tata New Safari XZA Plus 6 Str AT BSVI,2022,7114,First Owner,SUV,6,Automatic,Diesel,1956,14,167,Third Party,Kolkata,22.19
Tata,Tata Nexon 1.2 Revotron XZ Plus,2019,50000,First Owner,SUV,5,Manual,Petrol,1198,17,108,Third Party insurance,Kolkata,6.85
Audi,Audi Q3 35 TDI Quattro Premium Plus,2019,20500,Second Owner,SUV,5,Automatic,Diesel,1968,15,181,Third Party insurance,Kolkata,22
Honda,Honda Brio EX MT,2013,41424,Second Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party,Kolkata,2.25
Toyota,Toyota Fortuner 3.0 Diesel,2011,85352,First Owner,SUV,7,Manual,Diesel,2982,11,78,Comprehensive,Kolkata,9.6
Mahindra,Mahindra Marazzo M8,2019,33000,First Owner,MUV,7,Manual,Diesel,1497,17,121,Third Party insurance,Kolkata,8.49
Tata,Tata Harrier XT plus Dark Edition BSVI,2022,10000,First Owner,SUV,5,Manual,Diesel,1956,16,167,Third Party insurance,Ahmedabad,19.95
Hyundai,Hyundai i20 1.2 Magna Executive,2018,40000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Ahmedabad,5.5
Honda,Honda Civic 1.8 V MT,2008,60000,Fourth Owner,Sedan,5,Manual,Petrol,1799,13,130,Third Party insurance,Ahmedabad,1.9
Tata,Tata Nexon XZ Plus P Dark Edition,2022,10000,First Owner,SUV,5,Manual,Petrol,1199,17,118,Third Party insurance,Ahmedabad,13.22
Tata,Tata Harrier XZ Plus Dual Tone 2020-2022,2020,22013,First Owner,SUV,5,Manual,Diesel,1956,16,167,Third Party,Ahmedabad,18.48
Maruti,Maruti Baleno 1.2 Delta,2017,46009,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Zero Dep,Ahmedabad,5.15
Hyundai,Hyundai i10 Magna 1.1L,2010,124848,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party,Ahmedabad,1.84
Mahindra,Mahindra XUV500 W8 AWD,2013,80000,Second Owner,SUV,7,Manual,Diesel,2179,15,140,Third Party insurance,Ahmedabad,6.12
Toyota,Toyota Etios Liva 1.2 G,2018,52000,First Owner,Hatchback,5,Manual,Petrol,1197,17,78,Third Party insurance,Ahmedabad,5.4
Hyundai,Hyundai Creta 1.6 CRDi SX,2019,60353,First Owner,SUV,5,Manual,Diesel,1582,19,126,Comprehensive,Ahmedabad,11.25
Tata,Tata Harrier XZ BSIV,2019,85151,First Owner,SUV,5,Manual,Diesel,1956,17,138,Third Party insurance,Ahmedabad,13.75
Chevrolet,Chevrolet Beat Diesel LS,2016,110000,First Owner,Hatchback,5,Manual,Diesel,936,25,56,Third Party insurance,Chennai,2.25
Honda,Honda City i VTEC V,2017,58933,Second Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party,Chennai,7.76
Hyundai,Hyundai EON D Lite Plus,2012,120000,Second Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party insurance,Chennai,1.75
Volkswagen,Volkswagen Polo GT TSI,2017,55023,First Owner,Hatchback,5,Automatic,Petrol,1197,17,103,Third Party insurance,Chennai,7.8
Maruti,Maruti Celerio VXi AMT,2014,50518,First Owner,Hatchback,5,Automatic,Petrol,998,21,67,Comprehensive,Chennai,4.15
Maruti,Maruti Alto LXi,2012,40181,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Comprehensive,Chennai,2.3
Honda,Honda City ZX MT,2022,4135,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Chennai,15.97
Maruti,Maruti Swift LXI,2015,74367,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Chennai,4.55
Maruti,Maruti Celerio ZXI,2016,86469,First Owner,Hatchback,5,Manual,Petrol,998,25,65,Comprehensive,Pune,4.23
Honda,Honda City i VTEC SV,2015,65253,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party,Pune,6.39
Maruti,Maruti S-Presso VXI Plus 2019-2022,2021,12563,First Owner,Hatchback,5,Manual,Petrol,998,21,65,Comprehensive,Pune,5.01
Maruti,Maruti Celerio VXI CNG Optional,2020,27637,First Owner,Hatchback,5,Manual,CNG,998,30,58,Zero Dep,Pune,6.15
Honda,Honda City i VTEC VX,2015,52877,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Comprehensive,Pune,6.49
Mahindra,Mahindra XUV500 R W10 FWD,2017,115000,First Owner,SUV,7,Manual,Diesel,2179,16,140,Third Party insurance,Pune,11.95
Hyundai,Hyundai i20 Magna,2013,65900,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Pune,4
Honda,Honda CR-V 2.4 MT,2008,119000,Second Owner,SUV,5,Manual,Petrol,2354,10,92,Comprehensive,Pune,2.99
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,2015,58800,First Owner,Sedan,5,Automatic,Diesel,2143,13,204,Comprehensive,Pune,19
Hyundai,Hyundai Verna 1.6 CRDi EX AT,2012,90000,Third Owner,Sedan,5,Automatic,Diesel,1582,22,126,Third Party insurance,Hyderabad,4.55
Mahindra,Mahindra Marazzo M2 BSVI,2020,110000,Second Owner,MUV,7,Manual,Diesel,1497,17,120,Third Party insurance,Hyderabad,9.5
Hyundai,Hyundai EON Era Plus,2013,51545,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Comprehensive,Hyderabad,2.38
Toyota,Toyota Yaris G CVT,2018,68950,Second Owner,Sedan,5,Automatic,Petrol,1496,17,105,Comprehensive,Hyderabad,7.33
Renault,Renault KWID RXT,2016,80786,Second Owner,Hatchback,5,Manual,Petrol,799,25,53,Third Party,Hyderabad,2.41
Tata,Tata Tiago XT BSVI,2021,10000,Second Owner,Hatchback,5,Manual,Petrol,1199,19,84,Third Party insurance,Hyderabad,7
Ford,Ford Ecosport 1.5 Diesel Titanium,2020,30000,First Owner,SUV,5,Manual,Diesel,1498,21,98,Third Party insurance,Hyderabad,10.5
Maruti,Maruti Swift VXI,2013,34271,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Hyderabad,4.12
Volvo,Volvo XC 90 D5 Inscription BSIV,2017,152000,First Owner,SUV,7,Automatic,Diesel,1969,17,235,Third Party insurance,Hyderabad,45.5
Jeep,Jeep Compass 1.4 Longitude Plus AT,2018,56957,First Owner,SUV,5,Automatic,Petrol,1368,14,160,Third Party insurance,Hyderabad,15.5
Land,Land Rover Range Rover Velar P250 R-Dynamic,2020,35314,First Owner,SUV,5,Automatic,Petrol,1997,15,247,Third Party insurance,Hyderabad,86
Toyota,Toyota Yaris J CVT,2020,19491,First Owner,Sedan,5,Automatic,Petrol,1496,17,105,Comprehensive,Hyderabad,8.59
Hyundai,Hyundai i10 Magna AT,2015,47000,First Owner,Hatchback,5,Automatic,Petrol,1197,19,91,Third Party insurance,Hyderabad,2.65
Hyundai,Hyundai Santro Magna,2019,62019,First Owner,Hatchback,5,Manual,Petrol,1086,20,68,Third Party insurance,Hyderabad,4.8
Maruti,Maruti Swift Dzire VXI,2012,75395,First Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Gurgaon,3
Hyundai,Hyundai i20 Magna BSVI,2020,69851,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Without Insuarance,Gurgaon,6.3
Ford,Ford Ikon 1.3 CLXi,2009,83106,First Owner,Sedan,5,Manual,Petrol,1299,13,88,Without Insuarance,Gurgaon,8.71
Maruti,Maruti Grand Vitara Zeta CNG BSVI,2023,13000,First Owner,SUV,5,Manual,CNG,1462,26,86,Comprehensive,Delhi,16.9
Maruti,Maruti Celerio ZXI,2015,44213,First Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party,Bangalore,4.62
Maruti,Maruti Swift VXI Optional,2017,48201,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party insurance,Bangalore,5.93
Kia,Kia Sonet HTX Plus Diesel BSVI,2020,65561,First Owner,SUV,5,Manual,Diesel,1493,11,98,Comprehensive,Bangalore,11.07
Maruti,Maruti Swift Dzire VXI,2014,53488,Second Owner,Sedan,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,4.56
Tata,Tata Tiago XZA Plus Dual Tone,2021,26591,First Owner,Hatchback,5,Automatic,Petrol,1199,23,83,Zero Dep,Bangalore,7.2
Honda,Honda Jazz V CVT,2016,13429,First Owner,Hatchback,5,Automatic,Petrol,1199,18,88,Comprehensive,Bangalore,6.95
Renault,Renault KWID 1.0 RXT,2017,64024,First Owner,Hatchback,5,Manual,Petrol,999,23,67,Third Party insurance,Bangalore,3.74
Hyundai,Hyundai Venue SX Plus Turbo DCT BSIV,2021,19047,First Owner,SUV,5,Automatic,Petrol,998,18,118,Third Party,Bangalore,12.6
Renault,Renault Duster 110PS Diesel RxL,2015,70000,First Owner,SUV,5,Manual,Diesel,1461,19,108,Third Party insurance,Mumbai,6.5
Maruti,Maruti Swift Dzire VXI 1.2,2017,72800,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Comprehensive,Mumbai,5.49
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2014,60000,First Owner,Hatchback,5,Manual,Diesel,1396,21,88,Third Party insurance,Mumbai,4.21
Maruti,Maruti Wagon R LXI CNG,2014,30000,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Mumbai,3
Skoda,Skoda Octavia 2.0 TDI AT Style,2018,50800,First Owner,Sedan,5,Automatic,Diesel,1968,19,141,Third Party insurance,Mumbai,17.5
Honda,Honda City i VTEC SV,2015,65000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Mumbai,5.55
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,2016,88000,First Owner,SUV,5,Automatic,Diesel,1582,17,126,Third Party insurance,Mumbai,9.85
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,78490,First Owner,Hatchback,5,Manual,Diesel,1186,24,73,Comprehensive,Mumbai,4
Audi,Audi Q7 45 TDI Quattro Technology,2016,81000,Second Owner,SUV,7,Automatic,Diesel,2967,14,245,Comprehensive,Mumbai,43
Hyundai,Hyundai Verna VTVT 1.6 AT SX Plus,2021,30000,First Owner,Sedan,5,Automatic,Petrol,1591,17,121,Comprehensive,Delhi,11.99
Tata,Tata Altroz XZ BSVI,2020,24255,First Owner,Hatchback,5,Manual,Petrol,1199,19,86,Third Party,Delhi,6.98
Hyundai,Hyundai Santro Xing XL,2007,90000,Third Owner,Hatchback,5,Manual,Petrol,1086,19,91,Third Party insurance,Delhi,8.71
Hyundai,Hyundai Verna VTVT 1.6 AT SX Option,2017,37106,First Owner,Sedan,5,Automatic,Petrol,1591,17,121,Third Party,Delhi,9.06
Honda,Honda Amaze VX i-Vtech,2013,62543,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Delhi,3.49
Maruti,Maruti Swift Dzire VXi,2010,60000,Second Owner,Sedan,5,Manual,Petrol,1298,17,85,Third Party insurance,Delhi,1.75
Honda,Honda Amaze S i-Vtech,2015,59000,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Third Party insurance,Delhi,4.05
Maruti,Maruti Ciaz VXi Plus,2015,74000,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Comprehensive,Delhi,5.7
Mahindra,Mahindra Xylo E4,2011,73000,Second Owner,MUV,7,Manual,Diesel,2498,14,112,Third Party insurance,Mumbai,2.45
Toyota,Toyota Fortuner 4x4 MT,2016,120000,Second Owner,SUV,7,Manual,Diesel,2982,12,168,Third Party insurance,Mumbai,17
Volkswagen,Volkswagen Polo GT TSI,2016,68000,First Owner,Hatchback,5,Automatic,Petrol,1197,17,103,Comprehensive,Bangalore,7.95
Mahindra,Mahindra Thar AX Opt 4-Str Convert Top,2021,21000,First Owner,SUV,4,Manual,Petrol,1997,13,150,Comprehensive,Bangalore,15.5
Hyundai,Hyundai EON Era,2013,50000,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party insurance,Gurgaon,3
Maruti,Maruti Ciaz Zeta Automatic BSIV,2018,33705,First Owner,Sedan,5,Automatic,Petrol,1462,20,103,Third Party,Hyderabad,8.3
Hyundai,Hyundai i20 Active 1.2 S,2015,57294,Second Owner,Hatchback,5,Manual,Petrol,1197,17,81,Third Party insurance,Lucknow,4.79
Maruti,Maruti Vitara Brezza VDi,2017,67646,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Lucknow,5.93
Maruti,Maruti Alto K10 VXI,2012,123046,Second Owner,Hatchback,5,Manual,Petrol,998,24,65,Comprehensive,Chandigarh,2.45
Hyundai,Hyundai Grand i10 Magna,2017,72641,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Chandigarh,3.91
Honda,Honda Amaze S BSVI,2021,10000,First Owner,Sedan,5,Manual,Petrol,1199,18,88,Third Party insurance,Chandigarh,7.15
Maruti,Maruti Vitara Brezza ZXI,2020,49848,First Owner,SUV,5,Manual,Petrol,1462,17,103,Comprehensive,Jaipur,8.75
Tata,Tata Nano Lx,2011,30000,Third Owner,Hatchback,4,Manual,Petrol,624,26,35,Third Party insurance,Jaipur,8.71
Maruti,Maruti Swift Dzire VXI 1.2,2017,68123,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Comprehensive,Jaipur,5.85
Maruti,Maruti Vitara Brezza ZXI,2020,49848,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Jaipur,8.75
