car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Hyundai,Hyundai Xcent 1.1 CRDi S,2015,90000,First Owner,Sedan,5,Manual,Diesel,1120,24,71,Third Party insurance,Hyderabad,3.65
Maruti,Maruti Swift ZXI,2020,90000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Hyderabad,6.5
Tata,Tata Tiago NRG XZ BSVI,2022,10000,First Owner,Hatchback,5,Manual,Petrol,1199,20,84,Third Party insurance,Hyderabad,7
Hyundai,Hyundai i10 Magna,2009,60000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Hyderabad,2.2
Maruti,Maruti Swift VXI BSVI,2022,20000,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Hyderabad,8
Maruti,Maruti Alto K10 VXI,2014,53179,Second Owner,Hatchback,5,Manual,Petrol,998,24,65,Third Party insurance,Hyderabad,2.82
Honda,Honda WR-V i-VTEC VX,2018,67230,First Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party insurance,Hyderabad,6.91
Maruti,Maruti Swift Dzire VDI,2014,80000,Second Owner,Sedan,5,Manual,Diesel,1248,23,74,Third Party insurance,Hyderabad,4.9
Maruti,Maruti Swift VXI BSVI,2021,30000,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Hyderabad,7
Maruti,Maruti Swift Dzire LXI,2010,43271,First Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Hyderabad,3.2
Renault,Renault Duster Petrol RXS,2019,57325,First Owner,SUV,5,Manual,Petrol,1498,14,104,Third Party,Gurgaon,9.19
Mercedes-Benz,Mercedes-Benz GLC 220d 4MATIC Style,2018,100000,First Owner,SUV,5,Automatic,Diesel,2143,17,170,Third Party insurance,Gurgaon,34
Hyundai,Hyundai Santro Xing GLS CNG,2010,120000,Second Owner,Hatchback,5,Manual,CNG,1086,11,62,Third Party insurance,Gurgaon,8.71
Maruti,Maruti Swift LXI,2011,81673,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Gurgaon,2.08
Ford,Ford Figo Petrol EXI,2011,59569,First Owner,Hatchback,5,Manual,Petrol,1196,15,70,Without Insuarance,Gurgaon,1.25
Kia,Kia Seltos HTX G,2021,25027,First Owner,SUV,5,Manual,Petrol,1497,16,113,Zero Dep,Gurgaon,12.5
Hyundai,Hyundai Creta EX BSVI,2022,8000,First Owner,SUV,5,Manual,Petrol,1497,11,113,Comprehensive,Delhi,12.5
Maruti,Maruti Baleno 1.2 Zeta,2019,10000,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Bangalore,7.8
Maruti,Maruti Celerio VXI,2017,40978,Second Owner,Hatchback,5,Manual,Petrol,998,23,67,Comprehensive,Bangalore,4.56
Maruti,Maruti Baleno Delta,2020,27459,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Zero Dep,Bangalore,7.19
Maruti,Maruti Baleno 1.3 Sigma,2019,60281,Second Owner,Hatchback,5,Manual,Diesel,1248,27,74,Comprehensive,Bangalore,5.74
Hyundai,Hyundai Grand i10 Sportz,2014,75000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Bangalore,3.99
Toyota,Toyota Corolla Altis 1.8 VL AT,2009,91000,Second Owner,Sedan,5,Automatic,Petrol,1794,14,138,Comprehensive,Mumbai,2.65
Maruti,Maruti Ciaz AT ZXi,2015,87249,First Owner,Sedan,5,Automatic,Petrol,1373,19,91,Zero Dep,Mumbai,5.81
Hyundai,Hyundai i20 Sportz 1.2,2015,43733,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Mumbai,5.14
Toyota,Toyota Corolla Altis 1.8 G,2017,30000,First Owner,Sedan,5,Manual,Petrol,1798,14,138,Third Party insurance,Mumbai,12.25
Maruti,Maruti Ciaz Alpha BSVI,2021,4756,First Owner,Sedan,5,Manual,Petrol,1462,20,103,Third Party,Mumbai,9.29
Honda,Honda Jazz 1.2 VX i VTEC,2016,60000,Second Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party insurance,Mumbai,4.5
Honda,Honda Jazz Select Edition Mode,2010,50000,Third Owner,Hatchback,5,Manual,Petrol,1198,16,84,Third Party insurance,Mumbai,3
Kia,Kia Seltos HTX Diesel,2019,40000,First Owner,SUV,5,Manual,Diesel,1493,20,113,Third Party insurance,Delhi,12
Honda,Honda Amaze V CVT Petrol BSIV,2019,39427,First Owner,Sedan,5,Automatic,Petrol,1199,19,88,Third Party,Delhi,6.92
Tata,Tata Harrier XZA Plus AT BSVI,2021,88980,First Owner,SUV,5,Automatic,Diesel,1956,14,167,Zero Dep,Delhi,15.88
Maruti,Maruti Wagon R VXI BS IV,2010,90000,Second Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Delhi,2.1
Maruti,Maruti Alto 800 LXI,2017,26028,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Zero Dep,Delhi,2.9
Maruti,Maruti Ciaz 1.4 Zeta,2017,39000,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Comprehensive,Delhi,6.99
BMW,BMW 7 Series 730Ld,2015,50000,Second Owner,Sedan,5,Automatic,Diesel,2993,16,258,Third Party insurance,Delhi,25
Honda,Honda City 1.5 S AT,2013,65004,First Owner,Sedan,5,Automatic,Petrol,1497,16,116,Third Party insurance,Mumbai,4.21
Audi,Audi A6 2.0 TDI Premium Plus,2014,70200,First Owner,Sedan,5,Automatic,Diesel,1968,17,174,Comprehensive,Mumbai,15.5
Mercedes-Benz,Mercedes-Benz E-Class Exclusive E 220d,2019,47000,First Owner,Sedan,5,Automatic,Diesel,1950,16,191,Comprehensive,Bangalore,48.5
Maruti,Maruti Celerio VXI AT,2014,53000,Second Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Bangalore,4.25
Hyundai,Hyundai i20 Magna Plus BSIV,2019,39302,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Bangalore,7.33
Maruti,Maruti Swift VXI,2020,41000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Delhi,5.85
Hyundai,Hyundai i20 Asta Option CVT BSIV,2019,20000,Second Owner,Hatchback,5,Automatic,Petrol,1197,17,81,Third Party insurance,Gurgaon,6
Maruti,Maruti Swift Dzire VXI 1.2,2017,31003,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Comprehensive,Bangalore,6.89
Hyundai,Hyundai Elantra 2.0 SX AT,2015,62000,First Owner,Sedan,5,Automatic,Petrol,1999,14,149,Comprehensive,Delhi,7.75
Hyundai,Hyundai Venue SX Opt Turbo,2019,52000,First Owner,SUV,5,Manual,Petrol,998,18,118,Comprehensive,Delhi,9.3
Mercedes-Benz,Mercedes-Benz GLA 220d BSVI,2022,12000,First Owner,SUV,5,Automatic,Diesel,1950,17,187,Comprehensive,Delhi,48.5
Maruti,Maruti Wagon R LXI CNG,2017,20000,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Agra,4
Audi,Audi A6 35 TFSI Matrix,2016,49000,Second Owner,Sedan,5,Automatic,Petrol,1798,15,187,Comprehensive,Gurgaon,21.9
Maruti,Maruti Celerio X ZXI Option BSIV,2018,38933,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party,Lucknow,4.91
Volkswagen,Volkswagen Polo 1.0 TSI Comfortline AT,2021,20000,First Owner,Hatchback,5,Automatic,Petrol,999,16,108,Third Party insurance,Lucknow,7.5
Mahindra,Mahindra TUV 300 T8,2016,114217,First Owner,SUV,7,Manual,Diesel,1493,18,100,Third Party,Lucknow,4.6
Mahindra,Mahindra XUV500 W8 2WD,2012,120000,Third Owner,SUV,7,Manual,Diesel,2179,15,140,Third Party insurance,Chandigarh,5.5
Mercedes-Benz,Mercedes-Benz S-Class S 350 CDI,2015,75000,First Owner,Sedan,5,Automatic,Diesel,2987,13,254,Comprehensive,Delhi,38.5
Maruti,Maruti Swift VDI,2014,76000,First Owner,Hatchback,5,Manual,Diesel,1248,28,74,Comprehensive,Jaipur,4.75
Skoda,Skoda Kushaq 1.0 TSI Active BSVI,2022,16000,First Owner,SUV,5,Manual,Petrol,999,19,113,Comprehensive,Jaipur,11.5
Hyundai,Hyundai Grand i10 Asta Option,2015,26566,Second Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party,Kolkata,3.68
Hyundai,Hyundai Xcent 1.2 VTVT E,2018,24000,First Owner,Sedan,5,Manual,Petrol,1197,20,81,Comprehensive,Kolkata,3.75
Hyundai,Hyundai i20 Asta Opt BSVI,2022,14636,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Kolkata,8.55
Mahindra,Mahindra XUV500 W10 1.99 mHawk,2016,51000,First Owner,SUV,7,Manual,Diesel,1997,16,140,Third Party insurance,Kolkata,7
Mahindra,Mahindra Scorpio S6 Plus 8 Seater,2016,98370,Second Owner,SUV,8,Manual,Diesel,2179,15,120,Comprehensive,Kolkata,8.25
Hyundai,Hyundai Verna 1.6 VTVT S,2016,54419,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Kolkata,5
Maruti,Maruti Ciaz Delta Automatic BSIV,2019,20000,First Owner,Sedan,5,Automatic,Petrol,1462,20,103,Third Party insurance,Ahmedabad,8.5
Maruti,Maruti Alto 800 LXI CNG,2019,95284,First Owner,Hatchback,5,Manual,CNG,796,33,47,Third Party,Ahmedabad,3.74
Maruti,Maruti Wagon R VXI BS IV,2010,90000,Third Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Ahmedabad,2.11
Hyundai,Hyundai i20 1.2 Magna,2010,80000,Second Owner,Hatchback,5,Manual,Petrol,1197,18,97,Third Party insurance,Ahmedabad,2.6
Honda,Honda WR-V i-VTEC VX,2018,51496,Second Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party,Ahmedabad,6.44
Mahindra,Mahindra TUV 300 T8,2015,70000,First Owner,SUV,7,Manual,Diesel,1493,18,100,Third Party insurance,Ahmedabad,5.75
Maruti,Maruti Wagon R ZXI 1.2,2019,79997,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Zero Dep,Ahmedabad,5.33
Maruti,Maruti Wagon R LXI CNG,2018,94153,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Ahmedabad,4.11
Hyundai,Hyundai i10 Magna,2012,66416,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Comprehensive,Ahmedabad,2.52
Hyundai,Hyundai Creta SX Opt Diesel BSVI,2020,60000,First Owner,SUV,5,Manual,Diesel,1493,14,113,Comprehensive,Ahmedabad,16.9
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,54505,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Chennai,5.42
Hyundai,Hyundai Verna VTVT 1.6 SX,2017,51758,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party,Chennai,7.95
Maruti,Maruti Celerio VXI Optional,2016,69155,Third Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party,Chennai,3.71
Maruti,Maruti Swift Dzire AMT ZDI,2017,120000,First Owner,Sedan,5,Automatic,Diesel,1248,26,74,Third Party insurance,Chennai,6.35
Mahindra,Mahindra Thar LX 4-Str Hard Top BSVI,2022,9000,First Owner,SUV,4,Manual,Petrol,1997,15,150,Comprehensive,Chennai,17.25
Volkswagen,Volkswagen Vento 1.6 Comfortline,2016,90403,Second Owner,Sedan,5,Manual,Petrol,1598,16,103,Third Party insurance,Chennai,5.52
Nissan,Nissan Micra XL CVT,2018,28000,First Owner,Hatchback,5,Automatic,Petrol,1198,19,75,Comprehensive,Chennai,5.25
Maruti,Maruti Swift Dzire VXI,2017,32157,First Owner,Sedan,5,Manual,Petrol,1197,20,83,Third Party insurance,Chennai,5.9
Maruti,Maruti Swift Dzire AMT VXI,2018,112234,First Owner,Sedan,5,Automatic,Petrol,1197,21,81,Comprehensive,Chennai,5.3
Hyundai,Hyundai Verna VTVT 1.6 SX Option,2018,92222,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Zero Dep,Pune,8.81
Maruti,Maruti Wagon R LXI CNG,2017,55057,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party,Pune,4.56
Hyundai,Hyundai i10 Magna 1.1L,2013,77105,Third Owner,Hatchback,5,Manual,Petrol,1086,19,68,Without Insuarance,Pune,2.65
Hyundai,Hyundai Santro Sportz,2019,18000,First Owner,Hatchback,5,Manual,Petrol,1086,20,68,Comprehensive,Pune,5.35
Maruti,Maruti SX4 S Cross Zeta DDiS 200 SH,2018,77000,First Owner,SUV,5,Manual,Diesel,1248,25,88,Third Party insurance,Pune,7.85
Toyota,Toyota Innova Crysta 2.4 VX MT BSIV,2018,50000,First Owner,MUV,7,Manual,Diesel,2393,13,147,Third Party insurance,Hyderabad,20.5
Maruti,Maruti Swift LDI BSIV,2016,61000,First Owner,Hatchback,5,Manual,Diesel,1248,25,74,Third Party insurance,Hyderabad,5.95
Maruti,Maruti Celerio VXI Optional,2017,44000,First Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party insurance,Hyderabad,4.4
Maruti,Maruti Ciaz 1.4 AT Alpha,2018,78493,Second Owner,Sedan,5,Automatic,Petrol,1373,19,91,Third Party insurance,Gurgaon,7.95
Toyota,Toyota Fortuner 2.8 2WD AT,2018,109000,First Owner,SUV,7,Automatic,Diesel,2755,12,174,Comprehensive,Delhi,28
Hyundai,Hyundai i10 Sportz,2011,54095,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party,Gurgaon,1.91
Maruti,Maruti Swift Dzire VXi,2009,116302,First Owner,Sedan,5,Manual,Petrol,1298,17,85,Without Insuarance,Gurgaon,1.3
Hyundai,Hyundai i10 Magna 1.1,2008,111440,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Without Insuarance,Gurgaon,8.71
Maruti,Maruti Swift LXI BSVI,2021,23869,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Without Insuarance,Gurgaon,5.3
MG,MG Hector Sharp CVT,2021,21000,First Owner,SUV,5,Automatic,Petrol,1451,10,141,Comprehensive,Delhi,17.5
Tata,Tata Tiago 1.2 Revotron XZ,2019,28000,First Owner,Hatchback,5,Manual,Petrol,1199,23,84,Third Party insurance,Gurgaon,4.85
Toyota,Toyota Fortuner 2.8 2WD MT,2018,43000,First Owner,SUV,7,Manual,Diesel,2755,14,174,Comprehensive,Delhi,27.75
Maruti,Maruti Ciaz Delta AT BSVI,2018,60000,Second Owner,Sedan,5,Automatic,Petrol,1462,20,103,Comprehensive,Delhi,7.35
Maruti,Maruti Swift VXI,2018,52000,First Owner,Hatchback,5,Manual,Petrol,1197,22,81,Comprehensive,Delhi,5.25
BMW,BMW 3 Series GT Luxury Line,2016,40523,First Owner,Sedan,5,Automatic,Diesel,1995,21,188,Comprehensive,Bangalore,33.95
Renault,Renault Duster Petrol RxL,2014,60000,Third Owner,SUV,5,Manual,Petrol,1598,13,102,Third Party insurance,Bangalore,5.6
Hyundai,Hyundai Santro Xing GLS,2009,40000,First Owner,Hatchback,5,Manual,Petrol,1086,17,62,Third Party insurance,Bangalore,2.4
Hyundai,Hyundai Creta 1.6 VTVT SX Plus,2017,58203,First Owner,SUV,5,Manual,Petrol,1591,13,121,Comprehensive,Bangalore,10.43
Ford,Ford Freestyle Titanium Plus Petrol BSIV,2018,52626,First Owner,Hatchback,5,Manual,Petrol,1194,19,94,Comprehensive,Bangalore,5.55
Maruti,Maruti Omni 8 Seater BSII,2008,80000,Second Owner,Maruti,8,Manual,Petrol,796,19,35,Third Party insurance,Bangalore,1.6
Hyundai,Hyundai Grand i10 CRDi Magna,2013,81805,Second Owner,Hatchback,5,Manual,Diesel,1120,24,70,Zero Dep,Bangalore,4.26
Hyundai,Hyundai i10 Sportz 1.1L,2015,80427,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Comprehensive,Bangalore,3.51
Mercedes-Benz,Mercedes-Benz C-Class Progressive C 200,2015,59000,First Owner,Sedan,5,Automatic,Petrol,1950,11,201,Comprehensive,Mumbai,20.65
Hyundai,Hyundai Grand i10 Nios Sportz CNG,2020,59263,First Owner,Hatchback,5,Manual,CNG,1197,10,68,Comprehensive,Mumbai,6.91
Volkswagen,Volkswagen Polo GT TSI,2013,61360,First Owner,Hatchback,5,Automatic,Petrol,1197,17,103,Comprehensive,Mumbai,4.94
Maruti,Maruti Baleno 1.2 Delta,2017,20000,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Mumbai,6.1
Skoda,Skoda Fabia 1.2 MPI Active,2009,110000,Second Owner,Hatchback,5,Manual,Petrol,1198,14,70,Third Party insurance,Mumbai,1.4
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,150001,Second Owner,MUV,7,Manual,Diesel,2494,12,100,Comprehensive,Mumbai,6.95
Maruti,Maruti Ciaz VXi Option SHVS,2014,97249,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party,Delhi,5.16
Hyundai,Hyundai Xcent 1.2 Kappa S,2015,30000,First Owner,Sedan,5,Manual,Petrol,1197,19,82,Third Party insurance,Delhi,3.5
Honda,Honda Brio S MT,2013,97114,First Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party,Delhi,2.66
Ford,Ford Freestyle Flair Edition,2020,20000,First Owner,Hatchback,5,Manual,Petrol,1194,18,94,Third Party insurance,Delhi,7
Honda,Honda City i VTEC CVT VX,2017,67373,Second Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Delhi,7.43
Ford,Ford Aspire 1.2 Ti-VCT Titanium,2017,56000,Second Owner,Sedan,5,Manual,Petrol,1196,18,86,Third Party,Delhi,4.59
Maruti,Maruti Alto 800 CNG LXI,2014,48000,Second Owner,Hatchback,5,Manual,CNG,796,30,47,Comprehensive,Delhi,2.49
Maruti,Maruti Vitara Brezza ZDi,2017,58000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Comprehensive,Delhi,6.9
Jeep,Jeep Compass 1.4 Limited Option,2018,56000,Second Owner,SUV,5,Automatic,Petrol,1368,16,160,Comprehensive,Delhi,14.95
Hyundai,Hyundai Grand i10 Magna,2015,90000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party insurance,Delhi,3.15
Hyundai,Hyundai i20 1.2 Magna,2010,120000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Delhi,1.4
Maruti,Maruti S-Presso VXI Plus AT 2019-2022,2021,28142,First Owner,Hatchback,5,Automatic,Petrol,998,21,67,Third Party,Mumbai,4.89
Audi,Audi Q2 Standard With Sunroof,2020,19000,First Owner,SUV,5,Automatic,Petrol,1984,13,187,Comprehensive,Mumbai,28.75
Honda,Honda City i-VTEC CVT V,2017,36000,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Mumbai,8.1
Hyundai,Hyundai Verna CRDi 1.6 SX Option,2018,90000,First Owner,Sedan,5,Manual,Diesel,1582,22,126,Comprehensive,Mumbai,9.75
Hyundai,Hyundai i20 Asta Opt IVT BSVI,2022,10000,First Owner,Hatchback,5,Automatic,Petrol,1197,19,86,Third Party insurance,Mumbai,11.5
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,2018,65000,First Owner,SUV,5,Automatic,Diesel,1582,17,126,Comprehensive,Bangalore,14.85
Jaguar,Jaguar XE 2.0L Diesel Portfolio,2019,20000,Second Owner,Sedan,5,Automatic,Diesel,1999,13,177,Comprehensive,Bangalore,35
BMW,BMW 3 Series 320d Sport,2016,68000,Second Owner,Sedan,5,Automatic,Diesel,1995,22,190,Comprehensive,Bangalore,22.75
Maruti,Maruti Swift VXI AMT BSVI,2021,14703,First Owner,Hatchback,5,Automatic,Petrol,1197,22,88,Comprehensive,Bangalore,8.05
Renault,Renault Kiger RXT,2022,15920,First Owner,SUV,5,Manual,Petrol,999,19,71,Zero Dep,Gurgaon,7.51
Hyundai,Hyundai i10 Sportz,2011,52887,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Hyderabad,3.15
Maruti,Maruti Ciaz Zeta BSIV,2018,2740,Second Owner,Sedan,5,Manual,Petrol,1462,21,103,Comprehensive,Bangalore,7.66
Audi,Audi A6 45 TFSI Technology WO Matrix BSVI,2021,24800,First Owner,Sedan,5,Automatic,Petrol,1984,14,241,Zero Dep,Gurgaon,51.9
Honda,Honda City i-VTEC V,2018,57243,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party,Lucknow,6.49
Nissan,Nissan Terrano XV D Pre AMT,2017,119803,First Owner,SUV,5,Automatic,Diesel,1461,19,108,Zero Dep,Lucknow,5.79
Mercedes-Benz,Mercedes-Benz CLS-Class 350,2011,17523,First Owner,Sedan,4,Automatic,Petrol,3498,9,306,Third Party insurance,Delhi,22.75
Maruti,Maruti Alto K10 VXI,2018,17908,First Owner,Hatchback,5,Manual,Petrol,998,24,65,Third Party insurance,Chandigarh,3.9
Maruti,Maruti Swift Dzire VDI,2014,62554,First Owner,Sedan,5,Manual,Diesel,1248,23,74,Comprehensive,Chandigarh,4.43
Toyota,Toyota Etios 1.4 VD,2016,73671,Second Owner,Sedan,5,Manual,Diesel,1364,23,67,Third Party,Chandigarh,4.18
Mahindra,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2013,120000,Second Owner,SUV,8,Manual,Diesel,2179,12,120,Third Party insurance,Jaipur,6.35
Maruti,Maruti Swift Dzire ZXI BSVI,2020,40000,Second Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Jaipur,6.5
Maruti,Maruti Wagon R VXI BS IV,2016,100000,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Jaipur,4
Maruti,Maruti Alto K10 VXI,2018,50000,Second Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party insurance,Jaipur,3.7
Maruti,Maruti Ertiga VDI,2014,208978,First Owner,MUV,7,Manual,Diesel,1248,20,88,Without Insuarance,Jaipur,4.5
Maruti,Maruti Swift Dzire VXI BSVI,2020,70000,First Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Jaipur,7
Hyundai,Hyundai EON LPG Era Plus Option,2016,50000,First Owner,Hatchback,5,Manual,LPG,814,21,55,Third Party insurance,Jaipur,2
Renault,Renault Duster 110PS Diesel RxL,2013,150000,First Owner,SUV,5,Manual,Diesel,1461,19,108,Third Party insurance,Kolkata,3.1
Hyundai,Hyundai i20 Active Base Petrol,2016,120000,First Owner,Hatchback,5,Manual,Petrol,1197,17,81,Third Party insurance,Kolkata,5
Maruti,Maruti Swift VXI,2013,99624,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Kolkata,2.77
Ford,Ford Ecosport 1.5 DV5 MT Ambiente,2015,150000,First Owner,SUV,5,Manual,Diesel,1498,22,89,Third Party insurance,Kolkata,4
Hyundai,Hyundai Creta SX BSVI,2022,8800,First Owner,SUV,5,Manual,Petrol,1497,12,113,Comprehensive,Kolkata,14.35
Skoda,Skoda Rapid 1.6 MPI AT Ambition BSIV,2019,19315,First Owner,Sedan,5,Automatic,Petrol,1598,14,103,Comprehensive,Kolkata,8.25
Hyundai,Hyundai i20 1.2 Magna Executive,2018,105516,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Ahmedabad,5.79
Hyundai,Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,56846,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Ahmedabad,5.2
Tata,Tata Manza Club Class Quadrajet90 LS,2012,120000,Second Owner,Sedan,5,Manual,Diesel,1248,21,88,Third Party insurance,Ahmedabad,1.5
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,47108,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Ahmedabad,4.67
Hyundai,Hyundai Grand i10 Nios Magna Corp Edition,2020,52698,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party,Ahmedabad,6.07
Maruti,Maruti Swift AMT VXI BSIV,2019,37000,Second Owner,Hatchback,5,Automatic,Petrol,1197,22,81,Third Party insurance,Ahmedabad,6.11
Maruti,Maruti Ertiga ZXI Plus Petrol,2019,30000,First Owner,MUV,7,Manual,Petrol,1462,19,103,Third Party insurance,Chennai,9.85
Maruti,Maruti Wagon R ZXI Plus Dual Tone BSVI,2022,4453,First Owner,Hatchback,5,Manual,Petrol,1197,23,88,Third Party,Chennai,6.19
Honda,Honda City i VTEC SV,2015,108818,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Chennai,5.3
Chevrolet,Chevrolet Spark 1.0 LS,2010,48956,First Owner,Hatchback,5,Manual,Petrol,995,16,62,Third Party insurance,Chennai,1.85
Ford,Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,2016,74570,First Owner,SUV,5,Automatic,Petrol,1499,15,110,Comprehensive,Pune,6.59
Hyundai,Hyundai i20 Sportz Plus CVT,2020,30000,First Owner,Hatchback,5,Automatic,Petrol,1197,17,81,Third Party insurance,Pune,7.5
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option AT,2017,38831,Second Owner,Hatchback,5,Automatic,Petrol,1197,18,81,Comprehensive,Pune,5.64
Kia,Kia Sonet HTK Plus BSVI,2022,30000,First Owner,SUV,5,Manual,Petrol,1197,18,81,Third Party insurance,Pune,10.5
Ford,Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,2019,41348,First Owner,SUV,5,Automatic,Petrol,1497,14,121,Comprehensive,Pune,9.01
Ford,Ford Figo 1.2P Trend MT,2015,59873,First Owner,Hatchback,5,Manual,Petrol,1196,18,86,Comprehensive,Pune,3.45
Volkswagen,Volkswagen Jetta 2.0L TDI Highline AT,2011,116800,Second Owner,Sedan,5,Automatic,Diesel,1968,16,138,Third Party,Pune,5.75
Ford,Ford Figo Petrol ZXI,2011,52000,First Owner,Hatchback,5,Manual,Petrol,1196,15,70,Comprehensive,Pune,1.65
Maruti,Maruti Ciaz Alpha BSVI,2022,31638,First Owner,Sedan,5,Manual,Petrol,1462,20,103,Third Party insurance,Hyderabad,8.95
Chevrolet,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009,70000,First Owner,Hatchback,5,Manual,Petrol,995,16,102,Third Party insurance,Hyderabad,1
Maruti,Maruti Alto 800 VXI BSVI,2019,80000,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Hyderabad,3.7
Hyundai,Hyundai i20 Asta 1.2,2017,80030,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Hyderabad,6.18
Maruti,Maruti 800 AC BSIII,2009,40000,First Owner,Hatchback,4,Manual,Petrol,796,16,37,Third Party insurance,Hyderabad,8.71
Tata,Tata Nexon XM BSVI,2022,19043,First Owner,SUV,5,Manual,Petrol,1199,17,118,Without Insuarance,Hyderabad,9
Chevrolet,Chevrolet Cruze LTZ,2010,95000,First Owner,Sedan,5,Manual,Diesel,1991,18,147,Third Party insurance,Hyderabad,4.65
Jeep,Jeep Compass 2.0 Limited 4X4,2021,24001,First Owner,SUV,5,Manual,Diesel,1956,16,170,Third Party insurance,Hyderabad,30
Maruti,Maruti Swift AMT VXI BSIV,2019,50699,First Owner,Hatchback,5,Automatic,Petrol,1197,22,81,Third Party insurance,Hyderabad,6.75
Maruti,Maruti Swift Dzire AMT VXI,2018,73705,First Owner,Sedan,5,Automatic,Petrol,1197,21,81,Zero Dep,Gurgaon,6.17
